date,Prefecture,Suicide,Wellbing,Worry,Boredom,Contentment,Divorce,Impairment,Irritability,Loneliness,Panic,Sadness,Sleep,Stress,
2019-04-21,JP-15,0,0,0,0,0,27,7,0,0,22,0,0,55,
2019-04-22,JP-15,0,34,0,0,0,30,48,0,0,0,0,0,21,
2019-04-23,JP-15,0,0,0,0,0,21,32,0,0,0,0,21,84,
2019-04-24,JP-15,37,0,23,0,44,20,47,0,0,0,0,40,20,
2019-04-25,JP-15,18,0,23,0,0,10,30,0,0,0,0,20,39,
2019-04-26,JP-15,0,0,0,0,0,0,54,0,0,0,0,0,20,
2019-04-27,JP-15,16,0,0,0,0,0,14,0,0,0,0,0,18,
2019-04-28,JP-15,0,0,0,0,0,17,27,0,0,22,0,36,0,
2019-04-29,JP-15,16,0,0,0,0,9,21,0,0,0,0,0,18,
2019-04-30,JP-15,16,0,0,0,19,9,13,0,0,0,0,0,17,
2019-05-01,JP-15,0,0,0,0,0,24,52,0,0,0,0,17,34,
2019-05-02,JP-15,0,0,40,0,0,0,26,0,0,0,0,0,17,
2019-05-03,JP-15,0,0,0,0,0,0,14,0,0,22,0,0,35,
2019-05-04,JP-15,16,0,0,0,0,9,34,0,0,0,0,35,87,
2019-05-05,JP-15,33,0,0,0,0,9,27,0,0,0,0,0,0,
2019-05-06,JP-15,33,15,0,0,0,17,27,0,0,22,0,35,18,
2019-05-07,JP-15,19,0,0,0,0,0,38,0,0,0,0,0,59,
2019-05-08,JP-15,20,0,0,0,22,50,24,0,0,0,0,0,0,
2019-05-09,JP-15,0,0,24,0,0,10,38,0,0,0,59,0,20,
2019-05-10,JP-15,0,0,0,0,0,0,64,0,0,0,0,0,0,
2019-05-11,JP-15,0,0,0,0,0,0,43,0,0,22,0,0,37,
2019-03-10,JP-16,0,0,0,0,0,0,0,0,0,0,0,0,27,
2019-03-11,JP-16,87,0,0,0,0,16,0,0,0,32,0,27,0,
2019-03-12,JP-16,0,0,0,0,0,0,23,0,0,0,0,27,55,
2019-03-13,JP-16,29,0,0,0,0,16,38,0,0,0,0,0,0,
2019-03-14,JP-16,0,0,0,0,0,0,98,0,0,0,0,0,0,
2019-03-15,JP-16,0,26,0,0,0,16,0,0,0,0,0,0,84,
2019-03-16,JP-16,0,0,0,0,0,0,36,0,0,32,0,0,0,
2019-03-17,JP-16,0,0,0,0,33,28,12,0,0,0,0,26,0,
2019-03-18,JP-16,0,0,0,0,0,0,0,0,0,0,0,0,27,
2019-03-19,JP-16,0,0,0,0,0,15,23,0,0,0,0,0,55,
2019-03-20,JP-16,0,26,0,0,0,16,13,0,0,0,0,0,60,
2019-03-21,JP-16,0,0,33,0,0,15,22,0,0,0,0,27,27,
2019-03-22,JP-16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-03-23,JP-16,0,0,0,0,0,15,0,0,0,0,0,0,0,
2019-03-24,JP-16,24,0,0,0,0,13,21,0,0,0,0,0,22,
2019-03-25,JP-16,27,0,0,0,0,15,12,0,0,34,0,28,0,
2019-03-26,JP-16,0,0,0,0,0,30,0,0,0,0,0,27,0,
2019-03-27,JP-16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-03-28,JP-16,0,26,0,0,36,0,63,0,0,0,0,0,58,
2019-03-29,JP-16,0,0,0,0,0,0,36,0,0,0,0,0,28,
2019-03-30,JP-16,28,0,0,0,0,0,24,0,0,0,0,0,0,
2019-03-31,JP-16,0,24,0,0,0,15,23,0,0,0,0,0,27,
2019-04-01,JP-16,0,0,34,0,0,15,23,0,0,0,0,0,0,
2019-04-02,JP-16,0,0,0,0,0,0,38,0,0,0,0,53,0,
2019-04-03,JP-16,29,0,0,0,0,16,0,0,0,0,0,0,0,
2019-04-04,JP-16,0,0,0,0,0,0,24,0,0,0,0,0,0,
2019-04-05,JP-16,0,0,0,0,0,16,50,0,0,32,0,27,27,
2019-04-06,JP-16,0,0,0,0,0,16,24,0,0,0,0,0,0,
2019-04-07,JP-16,26,0,0,0,0,0,22,0,0,0,0,0,25,
2019-04-08,JP-16,0,0,0,0,0,15,36,0,0,0,41,83,28,
2019-04-09,JP-16,0,0,0,0,0,32,0,0,0,0,0,0,0,
2019-04-10,JP-16,0,0,0,0,0,0,49,0,0,0,0,0,0,
2019-04-11,JP-16,0,0,0,62,0,16,25,0,0,0,0,0,28,
2019-04-12,JP-16,0,0,0,0,0,0,26,0,0,0,0,59,59,
2019-04-13,JP-16,0,26,0,0,0,16,13,0,0,0,0,59,0,
2019-04-14,JP-16,0,0,0,0,0,15,12,0,0,0,0,0,0,
2019-04-15,JP-16,0,0,0,0,0,0,38,0,0,0,0,29,29,
2019-04-16,JP-16,31,0,0,0,0,17,27,0,0,0,44,0,0,
2019-04-17,JP-16,29,0,37,0,0,33,0,0,0,0,43,29,0,
2019-04-18,JP-16,0,0,0,0,0,0,39,0,0,0,0,0,0,
2019-04-19,JP-16,0,0,0,0,0,33,13,0,0,0,0,0,0,
2019-04-20,JP-16,0,0,0,0,0,30,24,0,0,0,0,0,0,
2019-04-21,JP-16,26,0,0,0,0,0,12,0,0,0,0,0,51,
2019-04-22,JP-16,0,0,0,0,0,0,38,0,0,34,0,0,0,
2019-04-23,JP-16,0,0,37,0,0,0,39,0,0,0,0,29,0,
2019-04-24,JP-16,0,0,0,0,0,0,13,0,0,0,0,28,28,
2019-04-25,JP-16,29,0,0,0,0,0,13,0,0,31,0,26,53,
2019-04-26,JP-16,0,0,0,0,0,16,13,0,0,0,0,0,0,
2019-04-27,JP-16,27,0,0,0,0,59,23,0,0,0,0,0,27,
2019-04-28,JP-16,0,0,33,0,0,0,33,0,0,0,0,0,26,
2019-04-29,JP-16,0,0,0,0,0,28,11,0,0,0,0,23,0,
2019-04-30,JP-16,0,0,0,0,0,0,54,0,0,0,0,0,0,
2019-05-01,JP-16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-05-02,JP-16,26,0,0,0,0,15,12,0,0,0,0,24,24,
2019-05-03,JP-16,0,0,0,0,0,15,12,0,0,0,0,0,26,
2019-05-04,JP-16,26,0,0,0,0,0,12,0,0,0,0,0,0,
2019-05-05,JP-16,0,0,0,0,0,0,23,0,0,0,0,25,25,
2019-05-06,JP-16,51,0,0,0,0,0,34,0,0,0,0,0,26,
2019-05-07,JP-16,0,0,0,0,0,16,24,0,0,0,0,0,0,
2019-05-08,JP-16,0,26,0,0,0,0,13,0,0,0,0,0,0,
2019-05-09,JP-16,0,0,0,0,0,0,13,0,0,0,0,0,28,
2019-05-10,JP-16,28,0,0,0,0,0,62,0,0,34,0,28,28,
2019-05-11,JP-16,0,0,0,0,0,0,36,0,0,0,0,0,0,
2019-03-10,JP-17,22,0,27,0,0,0,35,0,0,0,0,31,31,
2019-03-11,JP-17,0,0,0,0,0,57,12,0,0,0,0,0,31,
2019-03-12,JP-17,0,0,0,0,0,28,46,0,0,0,0,31,0,
2019-03-13,JP-17,22,19,0,0,0,0,46,0,0,0,0,0,0,
2019-03-14,JP-17,0,0,0,0,0,0,0,0,0,0,0,33,66,
2019-03-15,JP-17,22,0,0,0,33,29,12,0,0,0,0,0,0,
2019-03-16,JP-17,0,0,0,0,0,0,34,0,0,0,44,0,0,
2019-03-17,JP-17,0,0,0,57,0,29,12,0,0,0,0,0,0,
2019-03-18,JP-17,0,0,0,0,0,15,23,0,0,0,0,0,0,
2019-03-19,JP-17,0,0,0,0,0,13,21,0,0,0,0,29,29,
2019-03-20,JP-17,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-03-21,JP-17,21,0,26,0,0,15,34,0,0,0,0,30,0,
2019-03-22,JP-17,0,0,0,0,0,0,12,0,0,36,44,0,61,
2019-03-23,JP-17,0,0,0,57,0,15,22,0,0,37,46,0,31,
2019-03-24,JP-17,0,0,0,0,0,13,21,0,0,0,0,0,0,
2019-03-25,JP-17,0,0,0,0,0,28,34,0,0,0,0,30,0,
2019-03-26,JP-17,22,0,0,0,0,0,34,0,0,0,0,31,31,
2019-03-27,JP-17,0,0,28,0,0,15,12,0,0,0,0,0,0,
2019-03-28,JP-17,0,0,0,0,0,0,45,0,0,0,0,0,30,
2019-03-29,JP-17,0,0,0,0,0,0,35,0,0,37,46,0,0,
2019-03-30,JP-17,0,0,27,0,0,57,12,0,0,0,0,31,0,
2019-03-31,JP-17,0,0,0,0,0,0,34,0,0,37,0,0,31,
2019-04-01,JP-17,0,0,0,0,31,54,11,0,0,0,0,29,0,
2019-04-02,JP-17,45,0,0,0,0,0,12,0,0,38,0,0,0,
2019-04-03,JP-17,22,0,0,0,0,15,35,0,0,0,93,32,32,
2019-04-04,JP-17,21,0,0,0,31,0,11,0,0,0,0,60,0,
2019-04-05,JP-17,0,0,0,0,0,43,12,0,0,37,0,0,0,
2019-04-06,JP-17,20,18,0,52,0,0,32,0,0,0,0,0,0,
2019-04-07,JP-17,0,0,0,0,0,13,32,0,0,34,0,0,0,
2019-04-08,JP-17,22,0,0,0,0,15,34,0,0,0,0,31,0,
2019-04-09,JP-17,23,0,28,0,0,0,0,0,0,0,0,0,65,
2019-04-10,JP-17,23,0,0,0,0,0,98,0,0,0,49,0,0,
2019-04-11,JP-17,0,0,0,0,0,0,49,0,0,40,0,33,33,
2019-04-12,JP-17,0,0,0,0,0,16,38,0,0,0,0,0,34,
2019-04-13,JP-17,42,19,0,0,0,13,22,0,0,0,0,0,30,
2019-04-14,JP-17,0,19,0,0,0,0,34,0,0,0,44,30,30,
2019-04-15,JP-17,0,0,0,0,0,15,36,0,0,0,0,33,98,
2019-04-16,JP-17,0,0,0,0,0,0,0,0,0,0,0,32,0,
2019-04-17,JP-17,43,0,0,0,0,0,47,0,0,0,0,0,0,
2019-04-18,JP-17,0,0,58,0,0,0,49,0,0,40,0,0,0,
2019-04-19,JP-17,0,0,0,0,0,44,35,0,0,0,0,32,63,
2019-04-20,JP-17,23,0,0,57,0,0,12,0,0,0,0,0,0,
2019-04-21,JP-17,0,0,0,0,0,0,21,0,0,0,0,29,0,
2019-04-22,JP-17,0,0,0,0,0,15,12,0,0,0,0,31,31,
2019-04-23,JP-17,22,0,0,0,0,15,23,0,0,0,0,32,63,
2019-04-24,JP-17,23,0,0,0,0,45,0,0,0,0,47,0,32,
2019-04-25,JP-17,0,0,0,0,0,0,57,0,0,0,0,30,0,
2019-04-26,JP-17,0,0,0,0,0,0,23,0,0,0,0,31,0,
2019-04-27,JP-17,0,0,0,0,0,0,32,0,0,0,0,0,0,
2019-04-28,JP-17,20,0,0,0,0,27,11,0,0,0,0,87,0,
2019-04-29,JP-17,0,19,0,0,0,0,21,0,0,0,0,0,0,
2019-04-30,JP-17,0,0,0,0,0,0,21,0,0,0,0,28,0,
2019-05-01,JP-17,0,0,0,0,0,13,21,0,0,0,0,0,0,
2019-05-02,JP-17,0,0,0,52,0,0,21,0,0,0,0,0,0,
2019-05-03,JP-17,0,0,0,0,0,0,31,0,0,0,0,28,0,
2019-05-04,JP-17,0,0,0,0,0,28,0,0,0,0,0,0,30,
2019-05-05,JP-17,21,0,0,0,31,13,0,0,0,0,0,30,0,
2019-05-06,JP-17,21,0,0,0,0,28,22,0,0,0,0,30,0,
2019-05-07,JP-17,0,0,0,0,0,0,24,0,0,0,0,0,100,
2019-05-08,JP-17,0,0,28,0,0,0,24,0,0,0,0,32,32,
2019-05-09,JP-17,0,0,0,0,0,0,36,0,0,0,0,65,97,
2019-05-10,JP-17,22,19,0,0,0,15,23,0,0,0,0,0,63,
2019-05-11,JP-17,0,0,0,0,0,0,23,0,0,0,0,0,0,
2019-03-10,JP-18,0,0,0,0,0,18,15,0,0,36,0,30,30,
2019-03-11,JP-18,0,0,0,0,0,0,16,0,0,0,0,0,0,
2019-03-12,JP-18,0,0,0,71,0,18,15,0,0,0,0,0,0,
2019-03-13,JP-18,0,0,36,0,0,20,47,0,0,0,0,32,0,
2019-03-14,JP-18,0,0,0,0,0,0,33,0,0,0,0,31,0,
2019-03-15,JP-18,0,0,0,0,0,0,0,0,0,0,0,0,32,
2019-03-16,JP-18,26,0,0,0,0,18,29,0,0,0,43,29,0,
2019-03-17,JP-18,0,0,0,0,0,20,16,0,0,0,0,0,0,
2019-03-18,JP-18,0,0,0,0,0,0,16,0,0,0,0,31,31,
2019-03-19,JP-18,0,0,0,0,0,0,16,0,0,0,0,0,29,
2019-03-20,JP-18,0,0,0,0,0,18,0,0,0,0,0,0,31,
2019-03-21,JP-18,0,0,0,0,0,20,0,0,0,0,0,0,0,
2019-03-22,JP-18,0,25,0,0,0,0,16,0,0,0,0,0,0,
2019-03-23,JP-18,0,0,0,0,0,0,30,0,0,0,0,31,31,
2019-03-24,JP-18,0,23,0,0,0,0,41,0,0,0,0,26,0,
2019-03-25,JP-18,0,25,0,0,0,20,30,0,0,0,0,29,0,
2019-03-26,JP-18,0,0,0,0,0,38,0,0,0,0,0,0,0,
2019-03-27,JP-18,0,0,0,0,0,0,30,0,0,0,0,32,0,
2019-03-28,JP-18,0,0,0,0,0,0,16,0,0,0,0,0,0,
2019-03-29,JP-18,0,0,0,0,0,0,32,0,0,0,0,0,0,
2019-03-30,JP-18,28,25,0,0,0,20,0,0,0,0,0,0,0,
2019-03-31,JP-18,0,0,0,0,0,0,30,0,0,0,0,0,0,
2019-04-01,JP-18,0,0,0,0,0,39,47,0,0,0,0,0,0,
2019-04-02,JP-18,0,0,0,0,0,59,0,0,0,0,0,31,0,
2019-04-03,JP-18,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-04-04,JP-18,0,0,0,0,0,0,31,0,0,36,0,0,30,
2019-04-05,JP-18,0,26,0,0,0,0,16,0,0,0,0,0,0,
2019-04-06,JP-18,0,0,0,0,0,0,16,0,0,0,0,0,0,
2019-04-07,JP-18,0,0,0,0,0,0,43,0,0,68,0,28,0,
2019-04-08,JP-18,0,0,0,0,44,0,32,0,0,0,0,0,0,
2019-04-09,JP-18,0,0,0,0,0,0,52,0,0,40,0,0,0,
2019-04-10,JP-18,0,0,0,0,0,20,48,0,0,0,0,0,0,
2019-04-11,JP-18,0,0,0,0,0,45,19,0,0,38,0,32,32,
2019-04-12,JP-18,0,0,0,0,0,0,17,0,0,0,0,34,0,
2019-04-13,JP-18,0,25,0,0,44,20,46,0,0,0,0,0,0,
2019-04-14,JP-18,0,0,0,0,0,0,16,0,0,0,0,0,0,
2019-04-15,JP-18,0,0,0,0,0,41,17,0,0,0,0,33,0,
2019-04-16,JP-18,0,0,0,0,0,0,16,0,0,0,0,0,33,
2019-04-17,JP-18,0,27,0,0,0,21,17,0,0,0,0,0,0,
2019-04-18,JP-18,0,0,0,0,0,0,0,0,0,0,47,32,0,
2019-04-19,JP-18,0,0,0,0,0,0,33,0,0,0,49,33,100,
2019-04-20,JP-18,0,0,0,0,0,0,16,0,0,0,0,0,31,
2019-04-21,JP-18,0,0,0,0,0,18,15,0,0,0,0,0,0,
2019-04-22,JP-18,0,0,0,0,0,0,17,0,0,0,0,0,0,
2019-04-23,JP-18,0,0,0,0,0,21,33,0,0,0,0,0,0,
2019-04-24,JP-18,0,0,0,0,0,0,31,0,0,0,0,0,0,
2019-04-25,JP-18,28,0,0,0,0,0,16,0,0,37,0,0,0,
2019-04-26,JP-18,0,0,0,0,0,0,16,0,0,0,0,0,0,
2019-04-27,JP-18,0,0,0,0,0,20,16,0,0,0,0,0,29,
2019-04-28,JP-18,0,0,0,0,0,0,15,0,0,0,0,0,86,
2019-04-29,JP-18,25,0,0,0,0,0,27,0,0,0,0,27,27,
2019-04-30,JP-18,0,0,0,67,0,34,14,0,0,0,0,0,26,
2019-05-01,JP-18,0,0,0,0,0,0,0,0,0,31,0,0,26,
2019-05-02,JP-18,0,0,0,0,0,0,15,0,0,0,0,0,0,
2019-05-03,JP-18,27,0,0,0,0,18,0,0,0,0,0,0,0,
2019-05-04,JP-18,25,0,0,0,0,0,14,0,0,0,0,0,0,
2019-05-05,JP-18,53,0,0,0,0,37,0,0,0,35,0,0,87,
2019-05-06,JP-18,27,0,0,0,0,0,0,0,0,0,0,29,0,
2019-05-07,JP-18,29,0,0,0,0,0,64,0,0,0,0,0,0,
2019-05-08,JP-18,0,0,0,0,89,0,16,0,0,0,0,0,0,
2019-05-09,JP-18,0,0,0,0,0,0,17,0,0,0,0,0,0,
2019-05-10,JP-18,59,0,0,0,0,40,65,0,0,0,0,0,0,
2019-05-11,JP-18,28,0,0,0,0,0,16,0,0,0,0,0,0,
2019-03-10,JP-19,0,0,0,0,0,24,20,0,0,0,0,0,0,
2019-03-11,JP-19,0,28,0,0,0,0,21,0,0,0,0,0,0,
2019-03-12,JP-19,29,0,0,0,0,78,21,0,0,0,0,0,0,
2019-03-13,JP-19,0,0,0,0,0,27,65,0,0,0,0,0,0,
2019-03-14,JP-19,29,0,0,0,0,26,63,0,0,0,0,29,29,
2019-03-15,JP-19,0,0,0,0,0,0,21,0,0,0,0,0,0,
2019-03-16,JP-19,0,0,0,0,0,49,59,0,0,0,0,26,26,
2019-03-17,JP-19,29,0,0,0,0,26,0,0,0,0,0,28,0,
2019-03-18,JP-19,0,0,0,0,0,0,60,0,0,0,0,0,0,
2019-03-19,JP-19,0,0,0,0,0,0,20,0,0,0,0,27,0,
2019-03-20,JP-19,0,0,0,0,0,26,40,0,0,0,0,28,0,
2019-03-21,JP-19,29,26,36,0,0,0,39,0,0,0,0,0,0,
2019-03-22,JP-19,0,0,0,0,0,0,0,0,0,0,0,27,0,
2019-03-23,JP-19,0,0,0,0,0,0,73,0,0,30,0,25,25,
2019-03-24,JP-19,0,0,0,0,0,0,50,0,0,28,0,0,23,
2019-03-25,JP-19,0,0,0,0,0,0,77,0,0,0,0,28,0,
2019-03-26,JP-19,0,0,0,0,0,26,21,0,0,0,0,0,0,
2019-03-27,JP-19,0,0,0,0,0,24,0,0,0,32,0,0,55,
2019-03-28,JP-19,0,0,0,0,0,0,39,0,0,0,0,0,0,
2019-03-29,JP-19,0,0,0,0,0,0,21,0,0,0,0,28,28,
2019-03-30,JP-19,0,0,0,0,0,46,19,0,0,0,0,0,27,
2019-03-31,JP-19,0,0,34,0,0,23,57,0,0,94,0,0,0,
2019-04-01,JP-19,29,0,36,0,0,23,19,0,0,0,0,28,0,
2019-04-02,JP-19,30,0,0,0,0,0,0,0,0,0,0,0,0,
2019-04-03,JP-19,0,0,0,0,0,0,42,0,0,0,0,0,56,
2019-04-04,JP-19,29,0,0,0,0,0,21,0,0,0,0,0,28,
2019-04-05,JP-19,0,0,0,0,0,51,41,0,0,0,0,0,0,
2019-04-06,JP-19,0,0,0,0,0,23,38,0,0,0,0,0,26,
2019-04-07,JP-19,28,0,0,0,0,48,58,0,0,0,0,0,27,
2019-04-08,JP-19,0,0,0,0,0,0,0,0,0,35,0,29,0,
2019-04-09,JP-19,87,0,0,0,0,26,40,0,0,0,0,0,0,
2019-04-10,JP-19,29,0,0,0,0,26,62,0,0,0,0,28,0,
2019-04-11,JP-19,0,0,38,0,0,0,43,0,0,35,0,0,0,
2019-04-12,JP-19,0,0,0,0,61,27,21,0,0,0,0,0,29,
2019-04-13,JP-19,55,0,35,0,0,0,40,0,0,0,0,0,0,
2019-04-14,JP-19,27,0,0,0,0,0,0,0,0,30,0,25,0,
2019-04-15,JP-19,0,28,0,0,0,27,42,0,0,0,0,0,0,
2019-04-16,JP-19,0,27,0,0,0,27,43,0,0,0,0,58,58,
2019-04-17,JP-19,29,0,0,0,0,24,20,0,0,0,0,0,0,
2019-04-18,JP-19,62,0,0,0,0,0,21,0,0,0,0,0,0,
2019-04-19,JP-19,0,0,0,0,0,0,63,0,0,0,0,0,0,
2019-04-20,JP-19,0,0,0,0,0,46,19,0,0,0,0,0,0,
2019-04-21,JP-19,0,24,34,0,0,0,0,0,0,0,0,0,52,
2019-04-22,JP-19,0,0,0,0,61,27,64,0,0,0,0,0,29,
2019-04-23,JP-19,0,0,0,0,0,0,20,0,0,0,0,0,0,
2019-04-24,JP-19,0,0,0,0,0,0,21,0,0,35,0,0,0,
2019-04-25,JP-19,0,0,0,0,0,0,21,0,0,0,0,0,27,
2019-04-26,JP-19,0,0,0,0,0,0,41,0,0,0,0,0,0,
2019-04-27,JP-19,0,0,0,0,0,0,19,0,0,0,0,25,100,
2019-04-28,JP-19,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-04-29,JP-19,0,0,0,0,47,0,17,0,0,0,0,0,0,
2019-04-30,JP-19,0,0,0,0,0,0,31,0,0,0,0,21,21,
2019-05-01,JP-19,0,21,0,0,0,0,31,0,0,26,0,0,22,
2019-05-02,JP-19,0,20,0,0,0,0,34,0,0,26,0,22,22,
2019-05-03,JP-19,23,0,0,0,0,0,16,0,0,0,0,0,21,
2019-05-04,JP-19,0,0,0,0,0,0,0,0,0,0,0,0,22,
2019-05-05,JP-19,70,0,0,0,0,43,69,0,0,0,0,0,0,
2019-05-06,JP-19,79,23,0,0,0,0,57,0,0,0,0,50,0,
2019-05-07,JP-19,0,0,0,0,0,27,0,0,0,0,0,0,0,
2019-05-08,JP-19,0,0,0,0,0,26,62,0,0,0,0,29,29,
2019-05-09,JP-19,0,0,0,0,0,0,43,0,0,0,41,0,0,
2019-05-10,JP-19,0,0,0,0,0,83,22,0,0,0,0,0,0,
2019-05-11,JP-19,0,0,0,0,0,23,55,0,0,0,0,0,26,
2019-03-10,JP-20,28,0,0,0,0,18,29,0,0,0,0,0,23,
2019-03-11,JP-20,29,0,36,0,0,0,45,0,0,0,0,0,0,
2019-03-12,JP-20,83,0,0,0,0,10,22,0,0,0,0,0,0,
2019-03-13,JP-20,0,0,0,0,22,10,53,0,0,29,0,48,72,
2019-03-14,JP-20,0,26,0,0,0,20,31,0,0,0,0,0,0,
2019-03-15,JP-20,0,27,38,0,0,10,22,0,0,0,0,49,0,
2019-03-16,JP-20,0,0,0,0,0,0,8,0,0,0,0,24,0,
2019-03-17,JP-20,0,0,0,33,0,9,21,0,0,28,0,0,23,
2019-03-18,JP-20,29,26,0,0,0,0,30,0,0,0,0,0,24,
2019-03-19,JP-20,27,0,0,0,0,27,36,0,0,0,0,0,0,
2019-03-20,JP-20,56,25,0,0,0,0,39,0,0,0,0,25,25,
2019-03-21,JP-20,27,0,34,0,0,28,15,0,0,0,0,24,24,
2019-03-22,JP-20,28,50,0,0,0,20,22,0,0,0,0,24,24,
2019-03-23,JP-20,27,0,0,0,0,9,29,0,0,0,0,0,70,
2019-03-24,JP-20,74,0,0,0,19,40,52,0,0,0,0,63,0,
2019-03-25,JP-20,0,0,0,0,0,18,30,0,0,58,0,24,24,
2019-03-26,JP-20,0,0,0,0,0,10,15,0,0,0,0,24,0,
2019-03-27,JP-20,28,0,0,0,0,10,8,0,0,30,0,49,25,
2019-03-28,JP-20,0,0,0,0,0,10,22,0,0,29,0,24,0,
2019-03-29,JP-20,0,0,0,0,0,10,15,0,0,0,35,24,48,
2019-03-30,JP-20,0,0,0,0,0,10,0,0,0,0,71,0,72,
2019-03-31,JP-20,56,0,0,0,0,0,37,0,0,0,0,0,24,
2019-04-01,JP-20,0,0,0,0,0,10,22,0,0,0,0,0,24,
2019-04-02,JP-20,0,0,0,0,22,20,23,0,0,0,0,0,25,
2019-04-03,JP-20,0,0,0,0,22,10,47,0,0,0,37,25,50,
2019-04-04,JP-20,0,26,0,0,0,20,23,0,0,30,0,50,0,
2019-04-05,JP-20,0,0,0,0,0,10,47,0,0,0,37,50,0,
2019-04-06,JP-20,82,24,0,0,0,10,30,0,0,0,35,0,0,
2019-04-07,JP-20,27,0,0,0,19,27,21,0,0,0,0,0,23,
2019-04-08,JP-20,29,26,0,0,0,10,41,0,0,0,0,26,0,
2019-04-09,JP-20,0,0,0,0,0,20,31,0,0,61,0,51,51,
2019-04-10,JP-20,0,0,0,0,0,39,31,0,0,59,0,0,25,
2019-04-11,JP-20,0,0,0,0,22,21,32,0,0,0,0,0,26,
2019-04-12,JP-20,62,0,0,0,0,29,16,0,0,0,0,0,51,
2019-04-13,JP-20,0,0,0,0,0,0,31,0,0,30,0,0,25,
2019-04-14,JP-20,0,49,0,0,0,0,36,0,0,0,0,23,23,
2019-04-15,JP-20,30,0,0,0,0,10,8,0,0,0,0,26,53,
2019-04-16,JP-20,31,0,39,0,22,20,40,0,0,0,0,51,26,
2019-04-17,JP-20,0,0,0,0,0,0,42,0,0,32,0,53,27,
2019-04-18,JP-20,0,0,0,0,0,0,24,0,0,31,0,0,0,
2019-04-19,JP-20,30,0,0,0,0,21,98,0,0,0,0,0,26,
2019-04-20,JP-20,29,0,36,0,0,10,30,0,0,0,0,0,0,
2019-04-21,JP-20,29,0,0,0,22,28,37,0,0,58,0,0,48,
2019-04-22,JP-20,0,0,39,0,22,0,55,0,0,0,0,25,25,
2019-04-23,JP-20,0,0,37,0,0,32,33,0,0,64,0,27,53,
2019-04-24,JP-20,29,0,0,0,0,28,68,0,0,0,37,0,25,
2019-04-25,JP-20,29,0,0,0,0,0,48,0,0,0,0,76,25,
2019-04-26,JP-20,29,0,0,0,0,10,31,0,0,30,0,25,75,
2019-04-27,JP-20,27,0,0,0,0,9,28,0,0,0,0,23,45,
2019-04-28,JP-20,25,0,63,0,0,9,7,0,0,0,0,0,22,
2019-04-29,JP-20,23,21,59,0,0,0,25,0,0,24,0,0,0,
2019-04-30,JP-20,47,0,0,0,0,15,30,0,0,0,0,0,0,
2019-05-01,JP-20,0,0,28,0,0,23,50,0,0,0,29,60,20,
2019-05-02,JP-20,49,0,31,0,0,23,44,0,0,0,0,0,0,
2019-05-03,JP-20,0,0,0,0,0,9,13,0,0,0,31,0,0,
2019-05-04,JP-20,25,23,0,0,0,9,21,0,0,52,0,22,22,
2019-05-05,JP-20,0,23,0,0,0,17,27,0,0,0,0,22,0,
2019-05-06,JP-20,27,0,0,0,0,9,21,0,0,0,0,0,45,
2019-05-07,JP-20,29,0,0,0,0,20,16,0,0,0,0,0,24,
2019-05-08,JP-20,61,0,38,0,0,10,48,0,0,0,0,0,0,
2019-05-09,JP-20,29,0,37,0,0,28,38,0,0,0,0,24,0,
2019-05-10,JP-20,0,0,37,0,22,0,31,0,0,0,0,25,0,
2019-05-11,JP-20,0,0,36,0,0,18,38,0,0,0,0,0,24,
2019-03-10,JP-21,0,0,0,0,0,11,25,0,0,0,28,19,0,
2019-03-11,JP-21,23,0,0,0,0,11,26,0,0,0,0,0,42,
2019-03-12,JP-21,0,0,0,0,0,0,37,0,0,0,0,0,0,
2019-03-13,JP-21,48,22,31,0,0,11,46,0,0,0,0,0,20,
2019-03-14,JP-21,23,0,0,0,0,23,9,0,0,0,0,0,0,
2019-03-15,JP-21,0,0,0,43,0,23,56,0,0,0,0,41,21,
2019-03-16,JP-21,0,0,0,0,0,11,18,0,0,24,0,41,0,
2019-03-17,JP-21,0,0,0,43,0,22,18,0,0,0,0,20,0,
2019-03-18,JP-21,0,0,0,0,0,23,55,0,0,0,0,0,0,
2019-03-19,JP-21,23,0,0,0,0,22,0,0,0,0,0,19,38,
2019-03-20,JP-21,23,0,0,0,25,0,54,0,0,0,31,0,0,
2019-03-21,JP-21,23,0,0,0,0,11,34,0,0,23,0,19,0,
2019-03-22,JP-21,0,0,0,0,0,11,27,0,0,25,0,0,0,
2019-03-23,JP-21,0,0,0,0,25,0,18,0,0,0,0,0,20,
2019-03-24,JP-21,42,0,0,0,0,10,48,0,0,0,0,0,18,
2019-03-25,JP-21,24,22,0,0,28,0,19,0,0,0,0,0,22,
2019-03-26,JP-21,0,0,0,0,0,23,36,0,0,0,0,0,43,
2019-03-27,JP-21,24,0,0,0,0,23,47,0,0,0,0,0,0,
2019-03-28,JP-21,0,0,0,0,0,22,44,0,0,0,0,0,40,
2019-03-29,JP-21,48,0,0,0,0,11,27,0,0,0,0,21,41,
2019-03-30,JP-21,0,0,0,43,25,11,43,0,0,0,0,0,19,
